No.,1文字目,3文字目,出現数
16105,＝,の,0
16106,＝,は,0
16107,＝,ひ,0
16108,＝,ふ,0
16109,＝,へ,0
16110,＝,ほ,0
16111,＝,ま,0
16112,＝,み,0
16113,＝,む,0
16114,＝,め,0
16115,＝,も,1
16116,＝,や,0
16117,＝,ゆ,0
16118,＝,よ,0
16119,＝,ら,0
16120,＝,り,0
16121,＝,る,0
16122,＝,れ,0
16123,＝,ろ,0
16124,＝,わ,0
16125,＝,ゐ,0
16126,＝,ゑ,0
16127,＝,を,0
16128,＝,ん,3
16129,＝,ヴ,0
16130,＝,が,1
16131,＝,ぎ,0
16132,＝,ぐ,0
16133,＝,げ,0
16134,＝,ご,1
16135,＝,ざ,0
16136,＝,じ,0
16137,＝,ず,0
16138,＝,ぜ,0
16139,＝,ぞ,0
16140,＝,だ,0
16141,＝,ぢ,0
16142,＝,づ,0
16143,＝,で,0
16144,＝,ど,0
16145,＝,ば,0
16146,＝,び,0
16147,＝,ぶ,0
16148,＝,べ,0
16149,＝,ぼ,0
16150,＝,ぱ,0
16151,＝,ぴ,0
16152,＝,ぷ,0
16153,＝,ぺ,0
16154,＝,ぽ,0
16155,＝,ぁ,1
16156,＝,ぃ,0
16157,＝,ぅ,0
16158,＝,ぇ,0
16159,＝,ぉ,0
16160,＝,っ,0
16161,＝,ゃ,0
16162,＝,ゅ,0
16163,＝,ょ,0
16164,＝,ゎ,0
16165,＝,ヵ,0
16166,＝,ヶ,0
16167,＝,ー,0
16168,＝,～,0
16169,＝,…,0
16170,＝,・,0
16171,＝,、,0
16172,＝,。,0
16173,＝,，,0
16174,＝,．,1
16175,＝,；,0
16176,＝,：,0
16177,＝,！,0
16178,＝,？,0
16179,＝,「,1
16180,＝,」,0
16181,＝,（,0
16182,＝,）,0
16183,＝,［,0
16184,＝,］,0
16185,＝,｛,0
16186,＝,｝,0
16187,＝,‘,0
16188,＝,’,0
16189,＝,“,0
16190,＝,”,0
16191,＝,1,2
16192,＝,2,1
16193,＝,3,0
16194,＝,4,0
16195,＝,5,0
16196,＝,6,0
16197,＝,7,0
16198,＝,8,0
16199,＝,9,1
16200,＝,0,0
16201,＝,＝,22
16202,＝,＜,0
16203,＝,＞,0
16204,＝,＋,0
16205,＝,?,0
16206,＝,＊,0
16207,＝,×,0
16208,＝,／,0
16209,＝,÷,0
16210,＝,＃,0
16211,＝,＄,0
16212,＝,￥,0
16213,＝,％,0
16214,＝,＆,0
16215,＜,あ,0
16216,＜,い,0
16217,＜,う,0
16218,＜,え,0
16219,＜,お,0
16220,＜,か,0
16221,＜,き,0
16222,＜,く,0
16223,＜,け,0
16224,＜,こ,0
16225,＜,さ,0
16226,＜,し,0
16227,＜,す,0
16228,＜,せ,0
16229,＜,そ,0
16230,＜,た,0
16231,＜,ち,0
16232,＜,つ,0
16233,＜,て,0
16234,＜,と,0
16235,＜,な,0
16236,＜,に,0
16237,＜,ぬ,0
16238,＜,ね,0
16239,＜,の,0
16240,＜,は,0
16241,＜,ひ,0
16242,＜,ふ,0
16243,＜,へ,0
16244,＜,ほ,0
16245,＜,ま,0
16246,＜,み,0
16247,＜,む,0
16248,＜,め,0
16249,＜,も,0
16250,＜,や,0
16251,＜,ゆ,0
16252,＜,よ,0
16253,＜,ら,0
16254,＜,り,0
16255,＜,る,0
16256,＜,れ,0
16257,＜,ろ,0
16258,＜,わ,0
16259,＜,ゐ,0
16260,＜,ゑ,0
16261,＜,を,0
16262,＜,ん,0
16263,＜,ヴ,0
16264,＜,が,0
16265,＜,ぎ,0
16266,＜,ぐ,0
16267,＜,げ,0
16268,＜,ご,0
16269,＜,ざ,0
16270,＜,じ,0
16271,＜,ず,0
16272,＜,ぜ,0
16273,＜,ぞ,0
16274,＜,だ,0
16275,＜,ぢ,0
16276,＜,づ,0
16277,＜,で,0
16278,＜,ど,0
16279,＜,ば,0
16280,＜,び,0
16281,＜,ぶ,0
16282,＜,べ,0
16283,＜,ぼ,0
16284,＜,ぱ,0
16285,＜,ぴ,0
16286,＜,ぷ,0
16287,＜,ぺ,0
16288,＜,ぽ,0
16289,＜,ぁ,0
16290,＜,ぃ,0
16291,＜,ぅ,0
16292,＜,ぇ,0
16293,＜,ぉ,0
16294,＜,っ,0
16295,＜,ゃ,0
16296,＜,ゅ,0
16297,＜,ょ,2
16298,＜,ゎ,0
16299,＜,ヵ,0
16300,＜,ヶ,0
16301,＜,ー,0
16302,＜,～,0
16303,＜,…,0
16304,＜,・,0
16305,＜,、,0
16306,＜,。,0
16307,＜,，,0
16308,＜,．,0
16309,＜,；,0
16310,＜,：,0
16311,＜,！,0
16312,＜,？,0
16313,＜,「,0
16314,＜,」,0
16315,＜,（,0
16316,＜,）,2
16317,＜,［,0
16318,＜,］,0
16319,＜,｛,0
16320,＜,｝,0
16321,＜,‘,0
16322,＜,’,0
16323,＜,“,0
16324,＜,”,0
16325,＜,1,0
16326,＜,2,0
16327,＜,3,0
16328,＜,4,0
16329,＜,5,0
16330,＜,6,0
16331,＜,7,0
16332,＜,8,0
16333,＜,9,0
16334,＜,0,0
16335,＜,＝,0
16336,＜,＜,0
16337,＜,＞,0
16338,＜,＋,0
16339,＜,?,0
16340,＜,＊,0
16341,＜,×,0
16342,＜,／,0
16343,＜,÷,0
16344,＜,＃,0
16345,＜,＄,0
16346,＜,￥,0
16347,＜,％,0
16348,＜,＆,0
16349,＞,あ,5
16350,＞,い,1
16351,＞,う,5
16352,＞,え,3
16353,＞,お,3
16354,＞,か,0
16355,＞,き,0
16356,＞,く,0
16357,＞,け,0
16358,＞,こ,0
16359,＞,さ,0
16360,＞,し,1
16361,＞,す,0
16362,＞,せ,0
16363,＞,そ,0
16364,＞,た,1
16365,＞,ち,0
16366,＞,つ,0
16367,＞,て,2
16368,＞,と,0
16369,＞,な,4
16370,＞,に,3
16371,＞,ぬ,0
16372,＞,ね,1
16373,＞,の,5
16374,＞,は,0
16375,＞,ひ,1
16376,＞,ふ,0
16377,＞,へ,0
16378,＞,ほ,1
16379,＞,ま,1
16380,＞,み,0
16381,＞,む,0
16382,＞,め,0
16383,＞,も,0
16384,＞,や,2
16385,＞,ゆ,0
16386,＞,よ,1
16387,＞,ら,3
16388,＞,り,0
16389,＞,る,0
16390,＞,れ,2
16391,＞,ろ,0
16392,＞,わ,3
16393,＞,ゐ,0
16394,＞,ゑ,0
16395,＞,を,0
16396,＞,ん,9
16397,＞,ヴ,0
16398,＞,が,1
16399,＞,ぎ,1
16400,＞,ぐ,0
16401,＞,げ,0
16402,＞,ご,0
16403,＞,ざ,0
16404,＞,じ,0
16405,＞,ず,0
16406,＞,ぜ,0
16407,＞,ぞ,0
16408,＞,だ,1
16409,＞,ぢ,0
16410,＞,づ,0
16411,＞,で,1
16412,＞,ど,0
16413,＞,ば,1
16414,＞,び,0
16415,＞,ぶ,0
16416,＞,べ,0
16417,＞,ぼ,0
16418,＞,ぱ,0
16419,＞,ぴ,0
16420,＞,ぷ,0
16421,＞,ぺ,0
16422,＞,ぽ,0
16423,＞,ぁ,0
16424,＞,ぃ,0
16425,＞,ぅ,0
16426,＞,ぇ,0
16427,＞,ぉ,0
16428,＞,っ,6
16429,＞,ゃ,0
16430,＞,ゅ,0
16431,＞,ょ,1
16432,＞,ゎ,0
16433,＞,ヵ,0
16434,＞,ヶ,0
16435,＞,ー,8
16436,＞,～,0
16437,＞,…,0
16438,＞,・,0
16439,＞,、,1
16440,＞,。,0
16441,＞,，,0
16442,＞,．,0
16443,＞,；,0
16444,＞,：,0
16445,＞,！,0
16446,＞,？,0
16447,＞,「,0
16448,＞,」,0
16449,＞,（,0
16450,＞,）,0
16451,＞,［,0
16452,＞,］,0
16453,＞,｛,0
16454,＞,｝,0
16455,＞,‘,0
16456,＞,’,0
16457,＞,“,0
16458,＞,”,0
16459,＞,1,0
16460,＞,2,0
16461,＞,3,0
16462,＞,4,0
16463,＞,5,0
16464,＞,6,0
16465,＞,7,0
16466,＞,8,0
16467,＞,9,0
16468,＞,0,0
16469,＞,＝,0
16470,＞,＜,2
16471,＞,＞,0
16472,＞,＋,0
16473,＞,?,0
16474,＞,＊,0
16475,＞,×,0
16476,＞,／,0
16477,＞,÷,0
16478,＞,＃,0
16479,＞,＄,0
16480,＞,￥,0
16481,＞,％,0
16482,＞,＆,0
16483,＋,あ,0
16484,＋,い,0
16485,＋,う,0
16486,＋,え,0
16487,＋,お,0
16488,＋,か,0
16489,＋,き,0
16490,＋,く,1
16491,＋,け,1
16492,＋,こ,0
16493,＋,さ,0
16494,＋,し,0
16495,＋,す,0
16496,＋,せ,0
16497,＋,そ,0
16498,＋,た,0
16499,＋,ち,0
16500,＋,つ,0
16501,＋,て,0
16502,＋,と,0
16503,＋,な,0
16504,＋,に,0
16505,＋,ぬ,0
16506,＋,ね,0
16507,＋,の,0
16508,＋,は,0
16509,＋,ひ,0
16510,＋,ふ,0
16511,＋,へ,0
16512,＋,ほ,0
16513,＋,ま,0
16514,＋,み,0
16515,＋,む,0
16516,＋,め,0
16517,＋,も,0
16518,＋,や,0
16519,＋,ゆ,0
16520,＋,よ,0
16521,＋,ら,0
16522,＋,り,0
16523,＋,る,0
16524,＋,れ,0
16525,＋,ろ,0
16526,＋,わ,0
16527,＋,ゐ,0
16528,＋,ゑ,0
16529,＋,を,0
16530,＋,ん,1
16531,＋,ヴ,0
16532,＋,が,0
16533,＋,ぎ,0
16534,＋,ぐ,0
16535,＋,げ,0
16536,＋,ご,0
16537,＋,ざ,0
16538,＋,じ,0
16539,＋,ず,0
16540,＋,ぜ,0
16541,＋,ぞ,0
16542,＋,だ,0
16543,＋,ぢ,0
16544,＋,づ,0
16545,＋,で,0
16546,＋,ど,0
16547,＋,ば,0
16548,＋,び,0
16549,＋,ぶ,0
16550,＋,べ,0
16551,＋,ぼ,0
16552,＋,ぱ,0
16553,＋,ぴ,0
16554,＋,ぷ,0
16555,＋,ぺ,0
16556,＋,ぽ,0
16557,＋,ぁ,0
16558,＋,ぃ,0
16559,＋,ぅ,0
16560,＋,ぇ,0
16561,＋,ぉ,0
16562,＋,っ,0
16563,＋,ゃ,0
16564,＋,ゅ,0
16565,＋,ょ,0
16566,＋,ゎ,0
16567,＋,ヵ,0
16568,＋,ヶ,0
16569,＋,ー,0
16570,＋,～,0
16571,＋,…,0
16572,＋,・,0
16573,＋,、,0
16574,＋,。,0
16575,＋,，,0
16576,＋,．,0
16577,＋,；,0
16578,＋,：,0
16579,＋,！,0
16580,＋,？,0
16581,＋,「,0
16582,＋,」,0
16583,＋,（,0
16584,＋,）,0
16585,＋,［,0
16586,＋,］,0
16587,＋,｛,0
16588,＋,｝,0
16589,＋,‘,0
16590,＋,’,0
16591,＋,“,0
16592,＋,”,0
16593,＋,1,0
16594,＋,2,0
16595,＋,3,0
16596,＋,4,0
16597,＋,5,0
16598,＋,6,0
16599,＋,7,0
16600,＋,8,0
16601,＋,9,0
16602,＋,0,0
16603,＋,＝,0
16604,＋,＜,0
16605,＋,＞,0
16606,＋,＋,0
16607,＋,?,0
16608,＋,＊,0
16609,＋,×,0
16610,＋,／,0
16611,＋,÷,0
16612,＋,＃,0
16613,＋,＄,0
16614,＋,￥,0
16615,＋,％,0
16616,＋,＆,0
16617,?,あ,1
16618,?,い,8
16619,?,う,0
16620,?,え,0
16621,?,お,1
16622,?,か,1
16623,?,き,2
16624,?,く,1
16625,?,け,0
16626,?,こ,3
16627,?,さ,1
16628,?,し,1
16629,?,す,1
16630,?,せ,2
16631,?,そ,1
16632,?,た,4
16633,?,ち,0
16634,?,つ,5
16635,?,て,2
16636,?,と,2
16637,?,な,6
16638,?,に,2
16639,?,ぬ,0
16640,?,ね,0
16641,?,の,1
16642,?,は,4
16643,?,ひ,0
16644,?,ふ,0
16645,?,へ,0
16646,?,ほ,1
16647,?,ま,5
16648,?,み,1
16649,?,む,0
16650,?,め,0
16651,?,も,1
16652,?,や,2
16653,?,ゆ,0
16654,?,よ,1
16655,?,ら,0
16656,?,り,4
16657,?,る,2
16658,?,れ,2
16659,?,ろ,1
16660,?,わ,0
16661,?,ゐ,0
16662,?,ゑ,0
16663,?,を,0
16664,?,ん,5
16665,?,ヴ,0
16666,?,が,0
16667,?,ぎ,1
16668,?,ぐ,1
16669,?,げ,0
16670,?,ご,0
16671,?,ざ,0
16672,?,じ,1
16673,?,ず,1
16674,?,ぜ,0
16675,?,ぞ,0
16676,?,だ,0
16677,?,ぢ,0
16678,?,づ,3
16679,?,で,2
16680,?,ど,1
16681,?,ば,0
16682,?,び,0
16683,?,ぶ,0
16684,?,べ,0
16685,?,ぼ,0
16686,?,ぱ,0
16687,?,ぴ,0
16688,?,ぷ,0
16689,?,ぺ,0
16690,?,ぽ,0
16691,?,ぁ,0
16692,?,ぃ,0
16693,?,ぅ,0
16694,?,ぇ,0
16695,?,ぉ,2
16696,?,っ,3
16697,?,ゃ,2
16698,?,ゅ,0
16699,?,ょ,0
16700,?,ゎ,0
16701,?,ヵ,0
16702,?,ヶ,0
16703,?,ー,1
16704,?,～,0
16705,?,…,0
16706,?,・,0
16707,?,、,0
16708,?,。,1
16709,?,，,0
16710,?,．,0
16711,?,；,0
16712,?,：,0
16713,?,！,0
16714,?,？,0
16715,?,「,2
16716,?,」,0
16717,?,（,1
16718,?,）,0
16719,?,［,0
16720,?,］,0
16721,?,｛,0
16722,?,｝,0
16723,?,‘,0
16724,?,’,0
16725,?,“,0
16726,?,”,0
16727,?,1,2
16728,?,2,4
16729,?,3,2
16730,?,4,0
16731,?,5,1
16732,?,6,0
16733,?,7,0
16734,?,8,1
16735,?,9,0
16736,?,0,4
16737,?,＝,0
16738,?,＜,0
16739,?,＞,0
16740,?,＋,0
16741,?,?,431
16742,?,＊,2
16743,?,×,0
16744,?,／,0
16745,?,÷,0
16746,?,＃,0
16747,?,＄,0
16748,?,￥,0
16749,?,％,0
16750,?,＆,0
16751,＊,あ,0
16752,＊,い,2
16753,＊,う,0
16754,＊,え,1
16755,＊,お,0
16756,＊,か,1
16757,＊,き,3
16758,＊,く,0
16759,＊,け,0
16760,＊,こ,1
16761,＊,さ,0
16762,＊,し,2
16763,＊,す,0
16764,＊,せ,0
16765,＊,そ,1
16766,＊,た,0
16767,＊,ち,0
16768,＊,つ,0
16769,＊,て,0
16770,＊,と,0
16771,＊,な,0
16772,＊,に,0
16773,＊,ぬ,0
16774,＊,ね,0
16775,＊,の,1
16776,＊,は,0
16777,＊,ひ,0
16778,＊,ふ,0
16779,＊,へ,1
16780,＊,ほ,0
16781,＊,ま,0
16782,＊,み,0
16783,＊,む,0
16784,＊,め,1
16785,＊,も,0
16786,＊,や,0
16787,＊,ゆ,0
16788,＊,よ,0
16789,＊,ら,0
16790,＊,り,0
16791,＊,る,0
16792,＊,れ,0
16793,＊,ろ,0
16794,＊,わ,0
16795,＊,ゐ,0
16796,＊,ゑ,0
16797,＊,を,0
16798,＊,ん,0
16799,＊,ヴ,0
16800,＊,が,0
16801,＊,ぎ,0
16802,＊,ぐ,0
16803,＊,げ,0
16804,＊,ご,0
16805,＊,ざ,0
16806,＊,じ,0
16807,＊,ず,0
16808,＊,ぜ,0
16809,＊,ぞ,0
16810,＊,だ,0
16811,＊,ぢ,0
16812,＊,づ,0
16813,＊,で,0
16814,＊,ど,0
16815,＊,ば,0
16816,＊,び,0
16817,＊,ぶ,0
16818,＊,べ,0
16819,＊,ぼ,0
16820,＊,ぱ,0
16821,＊,ぴ,0
16822,＊,ぷ,0
16823,＊,ぺ,0
16824,＊,ぽ,0
16825,＊,ぁ,0
16826,＊,ぃ,0
16827,＊,ぅ,0
16828,＊,ぇ,0
16829,＊,ぉ,0
16830,＊,っ,0
16831,＊,ゃ,0
16832,＊,ゅ,0
16833,＊,ょ,2
16834,＊,ゎ,0
16835,＊,ヵ,0
16836,＊,ヶ,0
16837,＊,ー,0
16838,＊,～,0
16839,＊,…,0
16840,＊,・,0
16841,＊,、,0
16842,＊,。,0
16843,＊,，,0
16844,＊,．,0
16845,＊,；,0
16846,＊,：,0
16847,＊,！,0
16848,＊,？,0
16849,＊,「,0
16850,＊,」,0
16851,＊,（,1
16852,＊,）,1
16853,＊,［,0
16854,＊,］,0
16855,＊,｛,0
16856,＊,｝,0
16857,＊,‘,0
16858,＊,’,0
16859,＊,“,0
16860,＊,”,0
16861,＊,1,0
16862,＊,2,0
16863,＊,3,0
16864,＊,4,0
16865,＊,5,0
16866,＊,6,0
16867,＊,7,0
16868,＊,8,0
16869,＊,9,0
16870,＊,0,0
16871,＊,＝,0
16872,＊,＜,0
16873,＊,＞,0
16874,＊,＋,0
16875,＊,?,1
16876,＊,＊,14
16877,＊,×,0
16878,＊,／,0
16879,＊,÷,0
16880,＊,＃,0
16881,＊,＄,0
16882,＊,￥,0
16883,＊,％,0
16884,＊,＆,0
16885,×,あ,1
16886,×,い,0
16887,×,う,0
16888,×,え,0
16889,×,お,0
16890,×,か,0
16891,×,き,0
16892,×,く,1
16893,×,け,0
16894,×,こ,0
16895,×,さ,0
16896,×,し,0
16897,×,す,0
16898,×,せ,0
16899,×,そ,0
16900,×,た,0
16901,×,ち,0
16902,×,つ,0
16903,×,て,0
16904,×,と,0
16905,×,な,0
16906,×,に,0
16907,×,ぬ,0
16908,×,ね,0
16909,×,の,0
16910,×,は,0
16911,×,ひ,0
16912,×,ふ,0
16913,×,へ,0
16914,×,ほ,0
16915,×,ま,0
16916,×,み,0
16917,×,む,0
16918,×,め,0
16919,×,も,0
16920,×,や,0
16921,×,ゆ,0
16922,×,よ,0
16923,×,ら,0
16924,×,り,0
16925,×,る,0
16926,×,れ,0
16927,×,ろ,0
16928,×,わ,0
16929,×,ゐ,0
16930,×,ゑ,0
16931,×,を,0
16932,×,ん,0
16933,×,ヴ,0
16934,×,が,0
16935,×,ぎ,0
16936,×,ぐ,0
16937,×,げ,0
16938,×,ご,0
16939,×,ざ,0
16940,×,じ,0
16941,×,ず,0
16942,×,ぜ,0
16943,×,ぞ,0
16944,×,だ,0
16945,×,ぢ,0
16946,×,づ,0
16947,×,で,1
16948,×,ど,0
16949,×,ば,0
16950,×,び,0
16951,×,ぶ,0
16952,×,べ,0
16953,×,ぼ,0
16954,×,ぱ,0
16955,×,ぴ,0
16956,×,ぷ,0
16957,×,ぺ,0
16958,×,ぽ,0
16959,×,ぁ,0
16960,×,ぃ,0
16961,×,ぅ,0
16962,×,ぇ,0
16963,×,ぉ,0
16964,×,っ,0
16965,×,ゃ,0
16966,×,ゅ,0
16967,×,ょ,0
16968,×,ゎ,0
16969,×,ヵ,0
16970,×,ヶ,0
16971,×,ー,0
16972,×,～,0
16973,×,…,0
16974,×,・,0
16975,×,、,0
16976,×,。,0
16977,×,，,0
16978,×,．,0
16979,×,；,0
16980,×,：,0
16981,×,！,0
16982,×,？,0
16983,×,「,0
16984,×,」,0
16985,×,（,0
16986,×,）,0
16987,×,［,0
16988,×,］,0
16989,×,｛,0
16990,×,｝,0
16991,×,‘,0
16992,×,’,0
16993,×,“,0
16994,×,”,0
16995,×,1,0
16996,×,2,0
16997,×,3,0
16998,×,4,0
16999,×,5,0
17000,×,6,0
17001,×,7,0
17002,×,8,0
17003,×,9,0
17004,×,0,0
17005,×,＝,0
17006,×,＜,0
17007,×,＞,0
17008,×,＋,0
17009,×,?,0
17010,×,＊,0
17011,×,×,1
17012,×,／,0
17013,×,÷,0
17014,×,＃,0
17015,×,＄,0
17016,×,￥,0
17017,×,％,0
17018,×,＆,0
17019,／,あ,0
17020,／,い,0
17021,／,う,0
17022,／,え,0
17023,／,お,0
17024,／,か,0
17025,／,き,1
17026,／,く,0
17027,／,け,0
17028,／,こ,1
17029,／,さ,1
17030,／,し,0
17031,／,す,0
17032,／,せ,0
17033,／,そ,0
17034,／,た,2
17035,／,ち,1
17036,／,つ,0
17037,／,て,0
17038,／,と,0
17039,／,な,1
17040,／,に,0
17041,／,ぬ,0
17042,／,ね,0
17043,／,の,1
17044,／,は,0
17045,／,ひ,0
17046,／,ふ,0
17047,／,へ,0
17048,／,ほ,0
17049,／,ま,0
17050,／,み,0
17051,／,む,0
17052,／,め,0
17053,／,も,0
17054,／,や,0
17055,／,ゆ,1
17056,／,よ,0
17057,／,ら,0
17058,／,り,0
17059,／,る,2
17060,／,れ,0
17061,／,ろ,1
17062,／,わ,0
17063,／,ゐ,0
17064,／,ゑ,0
17065,／,を,0
17066,／,ん,4
17067,／,ヴ,0
17068,／,が,0
17069,／,ぎ,0
17070,／,ぐ,0
17071,／,げ,1
17072,／,ご,0
17073,／,ざ,0
17074,／,じ,0
17075,／,ず,0
17076,／,ぜ,0
17077,／,ぞ,0
17078,／,だ,0
17079,／,ぢ,0
17080,／,づ,0
17081,／,で,0
17082,／,ど,0
17083,／,ば,0
17084,／,び,0
17085,／,ぶ,0
17086,／,べ,0
17087,／,ぼ,0
17088,／,ぱ,0
17089,／,ぴ,0
17090,／,ぷ,0
17091,／,ぺ,0
17092,／,ぽ,0
17093,／,ぁ,0
17094,／,ぃ,0
17095,／,ぅ,0
17096,／,ぇ,0
17097,／,ぉ,1
17098,／,っ,1
17099,／,ゃ,0
17100,／,ゅ,0
17101,／,ょ,2
17102,／,ゎ,0
17103,／,ヵ,0
17104,／,ヶ,0
17105,／,ー,0
17106,／,～,0
17107,／,…,0
17108,／,・,0
17109,／,、,0
17110,／,。,0
17111,／,，,0
17112,／,．,0
17113,／,；,0
17114,／,：,0
17115,／,！,0
17116,／,？,0
17117,／,「,0
17118,／,」,1
17119,／,（,0
17120,／,）,0
17121,／,［,0
17122,／,］,0
17123,／,｛,0
17124,／,｝,0
17125,／,‘,0
17126,／,’,0
17127,／,“,0
17128,／,”,0
17129,／,1,0
17130,／,2,1
17131,／,3,5
17132,／,4,1
17133,／,5,0
17134,／,6,6
17135,／,7,0
17136,／,8,0
17137,／,9,4
17138,／,0,1
17139,／,＝,0
17140,／,＜,0
17141,／,＞,0
17142,／,＋,0
17143,／,?,0
17144,／,＊,0
17145,／,×,0
17146,／,／,0
17147,／,÷,0
17148,／,＃,0
17149,／,＄,0
17150,／,￥,0
17151,／,％,0
17152,／,＆,0
17153,÷,あ,0
17154,÷,い,0
17155,÷,う,0
17156,÷,え,0
17157,÷,お,0
17158,÷,か,0
17159,÷,き,0
17160,÷,く,0
17161,÷,け,0
17162,÷,こ,0
17163,÷,さ,0
17164,÷,し,0
17165,÷,す,0
17166,÷,せ,0
17167,÷,そ,0
17168,÷,た,0
17169,÷,ち,0
17170,÷,つ,0
17171,÷,て,0
17172,÷,と,0
17173,÷,な,0
17174,÷,に,0
17175,÷,ぬ,0
17176,÷,ね,0
17177,÷,の,0
17178,÷,は,0
17179,÷,ひ,0
17180,÷,ふ,0
17181,÷,へ,0
17182,÷,ほ,0
17183,÷,ま,0
17184,÷,み,0
17185,÷,む,0
17186,÷,め,0
17187,÷,も,0
17188,÷,や,0
17189,÷,ゆ,0
17190,÷,よ,0
17191,÷,ら,0
17192,÷,り,0
17193,÷,る,0
17194,÷,れ,0
17195,÷,ろ,0
17196,÷,わ,0
17197,÷,ゐ,0
17198,÷,ゑ,0
17199,÷,を,0
17200,÷,ん,0
17201,÷,ヴ,0
17202,÷,が,0
17203,÷,ぎ,0
17204,÷,ぐ,0
17205,÷,げ,0
17206,÷,ご,0
17207,÷,ざ,0
17208,÷,じ,0
17209,÷,ず,0
17210,÷,ぜ,0
17211,÷,ぞ,0
17212,÷,だ,0
17213,÷,ぢ,0
17214,÷,づ,0
17215,÷,で,0
17216,÷,ど,0
17217,÷,ば,0
17218,÷,び,0
17219,÷,ぶ,0
17220,÷,べ,0
17221,÷,ぼ,0
17222,÷,ぱ,0
17223,÷,ぴ,0
17224,÷,ぷ,0
17225,÷,ぺ,0
17226,÷,ぽ,0
17227,÷,ぁ,0
17228,÷,ぃ,0
17229,÷,ぅ,0
17230,÷,ぇ,0
17231,÷,ぉ,0
17232,÷,っ,0
17233,÷,ゃ,0
17234,÷,ゅ,0
17235,÷,ょ,0
17236,÷,ゎ,0
17237,÷,ヵ,0
17238,÷,ヶ,0
17239,÷,ー,0
17240,÷,～,0
17241,÷,…,0
17242,÷,・,0
17243,÷,、,0
17244,÷,。,0
17245,÷,，,0
17246,÷,．,0
17247,÷,；,0
17248,÷,：,0
17249,÷,！,0
17250,÷,？,0
17251,÷,「,0
17252,÷,」,0
17253,÷,（,0
17254,÷,）,0
17255,÷,［,0
17256,÷,］,0
17257,÷,｛,0
17258,÷,｝,0
17259,÷,‘,0
17260,÷,’,0
17261,÷,“,0
17262,÷,”,0
17263,÷,1,0
17264,÷,2,0
17265,÷,3,0
17266,÷,4,0
17267,÷,5,0
17268,÷,6,0
17269,÷,7,0
17270,÷,8,0
17271,÷,9,0
17272,÷,0,0
17273,÷,＝,0
17274,÷,＜,0
17275,÷,＞,0
17276,÷,＋,0
17277,÷,?,0
17278,÷,＊,0
17279,÷,×,0
17280,÷,／,0
17281,÷,÷,0
17282,÷,＃,0
17283,÷,＄,0
17284,÷,￥,0
17285,÷,％,0
17286,÷,＆,0
17287,＃,あ,0
17288,＃,い,0
17289,＃,う,0
17290,＃,え,0
17291,＃,お,0
17292,＃,か,0
17293,＃,き,0
17294,＃,く,0
17295,＃,け,0
17296,＃,こ,0
17297,＃,さ,0
17298,＃,し,0
17299,＃,す,0
17300,＃,せ,0
17301,＃,そ,0
17302,＃,た,0
17303,＃,ち,0
17304,＃,つ,0
17305,＃,て,0
17306,＃,と,0
17307,＃,な,0
17308,＃,に,0
17309,＃,ぬ,0
17310,＃,ね,0
17311,＃,の,0
17312,＃,は,0
17313,＃,ひ,0
17314,＃,ふ,0
17315,＃,へ,0
17316,＃,ほ,0
17317,＃,ま,0
17318,＃,み,0
17319,＃,む,0
17320,＃,め,0
17321,＃,も,0
17322,＃,や,0
17323,＃,ゆ,0
17324,＃,よ,0
17325,＃,ら,0
17326,＃,り,0
17327,＃,る,0
17328,＃,れ,0
17329,＃,ろ,0
17330,＃,わ,0
17331,＃,ゐ,0
17332,＃,ゑ,0
17333,＃,を,0
17334,＃,ん,0
17335,＃,ヴ,0
17336,＃,が,0
17337,＃,ぎ,0
17338,＃,ぐ,0
17339,＃,げ,0
17340,＃,ご,0
17341,＃,ざ,0
17342,＃,じ,0
17343,＃,ず,0
17344,＃,ぜ,0
17345,＃,ぞ,0
17346,＃,だ,0
17347,＃,ぢ,0
17348,＃,づ,0
17349,＃,で,0
17350,＃,ど,0
17351,＃,ば,0
17352,＃,び,0
17353,＃,ぶ,0
17354,＃,べ,0
17355,＃,ぼ,0
17356,＃,ぱ,0
17357,＃,ぴ,0
17358,＃,ぷ,0
17359,＃,ぺ,0
17360,＃,ぽ,0
17361,＃,ぁ,0
17362,＃,ぃ,0
17363,＃,ぅ,0
17364,＃,ぇ,0
17365,＃,ぉ,0
17366,＃,っ,0
17367,＃,ゃ,0
17368,＃,ゅ,0
17369,＃,ょ,0
17370,＃,ゎ,0
17371,＃,ヵ,0
17372,＃,ヶ,0
17373,＃,ー,0
17374,＃,～,0
17375,＃,…,0
17376,＃,・,0
17377,＃,、,0
17378,＃,。,0
17379,＃,，,0
17380,＃,．,0
17381,＃,；,0
17382,＃,：,0
17383,＃,！,0
17384,＃,？,0
17385,＃,「,0
17386,＃,」,0
17387,＃,（,0
17388,＃,）,0
17389,＃,［,0
17390,＃,］,0
17391,＃,｛,0
17392,＃,｝,0
17393,＃,‘,0
17394,＃,’,0
17395,＃,“,0
17396,＃,”,0
17397,＃,1,0
17398,＃,2,0
17399,＃,3,0
17400,＃,4,0
17401,＃,5,0
17402,＃,6,0
17403,＃,7,0
17404,＃,8,0
17405,＃,9,0
17406,＃,0,0
17407,＃,＝,0
17408,＃,＜,0
17409,＃,＞,0
17410,＃,＋,0
17411,＃,?,0
17412,＃,＊,0
